1,กรุงเทพมหานคร  ,กรุงเทพมหานคร สาขาจตุจักร,,,,
2,กระบี่ ,กระบี่,075611260,,,
3,กระบี่,กระบี่ สาขาอ่าวลึก,075681483,,,
4,กระบี่,กระบี่ สาขาคลองท่อม,075699251,,,
5,กระบี่,กระบี่ สาขาคลองท่อม ส่วนแยกเกาะลันตา,075684581,,,
6,กระบี่ ,กระบี่  อำเภอเขาพนม,075689212,,,
7,กระบี่ ,กระบี่  อำเภอเหนือคลอง,075626342,,,
8,กระบี่ ,กระบี่  อำเภอปลายพระยา,075687126,,,
9,กระบี่ ,กระบี่  อำเภอลำทับ,075643192,,,
10,กาญจนบุรี ,กาญจนบุรี,034515261,034511580,034514186,
11,กาญจนบุรี ,กาญจนบุรี  สาขาท่ามะกา,034541995,,,
12,กาญจนบุรี,กาญจนบุรี สาขาบ่อพลอย,034581252,,,
13,กาญจนบุรี,กาญจนบุรี สาขาทองผาภูมิ,034599497,,,
14,กาญจนบุรี,กาญจนบุรี ส่วนแยกเลาขวัญ,034576271,,,
15,กาญจนบุรี,กาญจนบุรี สาขาท่าม่วง,034511794,,,
16,กาญจนบุรี,กาญจนบุรี สาขาพนมทวน,034630419,,,
17,กาญจนบุรี,กาญจนบุรี อำเภอไทรโยค,034591254,,,
18,กาญจนบุรี,กาญจนบุรี อำเภอศรีสวัสดิ์,034597094,,,
19,กาญจนบุรี,กาญจนบุรี อำเภอด่านมะขามเตี้ย,034642119,,,
20,กาญจนบุรี,กาญจนบุรี อำเภอสังขละบุรี,034595550,,,
21,กาญจนบุรี,กาญจนบุรี อำเภอหนองปรือ,034645191,,,
22,กาญจนบุรี,กาญจนบุรี อำเภอห้วยกระเจา,034650024,,,
23,กาฬสินธุ์,กาฬสินธุ์,043811663,,,
24,กาฬสินธุ์,กาฬสินธุ์ สาขายางตลาด ,043891365,,,
25,กาฬสินธุ์,กาฬสินธุ์ สาขาสมเด็จ ,043861619,,,
26,กาฬสินธุ์,กาฬสินธุ์ สาขากมลาไสย,043899012,,,
27,กาฬสินธุ์,กาฬสินธุ์ สาขากุฉินารายณ์ ,043851447,,,
28,กาฬสินธุ์,กาฬสินธุ์ สาขาหนองกุงศรี,043881125,,,
29,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอสหัสขันธ์,043871069,,,
30,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอร่องคำ,043897076,,,
31,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอคำม่วง,043879388,,,
32,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอนามน,043867058,,,
33,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอห้วยผึ้ง,043869177,,,
34,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอเขาวง,043859118,,,
35,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอท่าคันโท,043877056,,,
36,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอห้วยเม็ก,043889057,,,
37,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอสามชัย,043818156,,,
38,กาฬสินธุ์ ,กาฬสินธุ์  อำเภอนาคู,043126891,,,
39,กำแพงเพชร ,กำแพงเพชร,055705043,055745121-3,,
40,กำแพงเพชร,กำแพงเพชร สาขาคลองขลุง,055781503,055781586,,
41,กำแพงเพชร,กำแพงเพชร สาขาขาณุวรลักษบุรี ,055779228,055779233,055779632,
42,กำแพงเพชร ,กำแพงเพชร  อำเภอพรานกระต่าย,055761754,,,
43,กำแพงเพชร ,กำแพงเพชร  อำเภอไทรงาม,055791186,,,
44,กำแพงเพชร ,กำแพงเพชร  อำเภอลานกระบือ,055769350,,,
45,กำแพงเพชร ,กำแพงเพชร  อำเภอคลองลาน,055786328,,,
46,กำแพงเพชร ,กำแพงเพชร  อำเภอทรายทองวัฒนา,055732180,,,
47,กำแพงเพชร ,กำแพงเพชร  อำเภอปางศิลาทอง,055868899,,,
48,กำแพงเพชร ,กำแพงเพชร  อำเภอบึงสามัคคี,055772524,,,
49,ขอนแก่น ,ขอนแก่น  สาขาพล,043415505,043414050,,
50,ขอนแก่น ,ขอนแก่น  สาขาบ้านไผ่,043473501,,,
51,ขอนแก่น ,ขอนแก่น  สาขาน้ำพอง,043431507,,,
52,ขอนแก่น,ขอนแก่น สาขาชุมแพ,043311277,,,
53,ขอนแก่น,ขอนแก่น สาขาหนองสองห้อง,043491130,,,
54,ขอนแก่น,ขอนแก่น สาขาหนองเรือ ,043294039,,,
55,ขอนแก่น,ขอนแก่น สาขาภูเวียง,043291230,,,
56,ขอนแก่น,ขอนแก่น สาขากระนวน,043251112,,,
57,ขอนแก่น,ขอนแก่น สาขามัญจาคีรี ,043289125,,,
58,ขอนแก่น,ขอนแก่น สาขาบ้านฝาง,043269092,,,
59,ขอนแก่น,ขอนแก่น สาขาพระยืน,04326602,,,
60,ขอนแก่น,ขอนแก่น สาขาแวงน้อย,043499074,,,
61,ขอนแก่น,ขอนแก่น สาขาสีชมพู,043399153,,,
62,ขอนแก่น,ขอนแก่น สาขาน้ำพอง ส่วนแยกอุบลรัตน์,043446134,,,
63,ขอนแก่น,ขอนแก่น อำเภอแวงใหญ่,043496095,,,
64,ขอนแก่น,ขอนแก่น อำเภอชนบท,043286130,,,
65,ขอนแก่น,ขอนแก่น อำเภอเปือยน้อย,043494141,,,
66,ขอนแก่น,ขอนแก่น อำเภอภูผาม่าน,043396296,,,
67,ขอนแก่น,ขอนแก่น อำเภอเขาสวนกลาง,043449025,,,
68,ขอนแก่น,ขอนแก่น อำเภอบ้านแฮด,043218286,,,
69,ขอนแก่น,ขอนแก่น อำเภอหนองนาคำ,043217145,,,
70,ขอนแก่น,ขอนแก่น อำเภอชำสูง,043219200,,,
71,ขอนแก่น,ขอนแก่น อำเภอโคกโพธิ์ไชย,043216249,,,
72,จันทบุรี ,จันทบุรี  สาขาท่าใหม่ ,039431564,,,
73,จันทบุรี,จันทบุรี สาขามะขาม,039389024,,,
74,จันทบุรี,จันทบุรี สาขาขลุง,039441688,,,
75,จันทบุรี,จันทบุรี ส่วนแยกแหลมสิงห์,039499323,,,
76,จันทบุรี ,จันทบุรี  อำเภอนายายอาม,039491090,,,
77,จันทบุรี ,จันทบุรี  อำเภอแก่งหางแมว,039308084,,,
78,จันทบุรี ,จันทบุรี  อำเภอโป่งน้ำร้อน,039447277,,,
79,จันทบุรี ,จันทบุรี  อำเภอสอยดาว,039421100,,,
80,ฉะเชิงเทรา,ฉะเชิงเทรา สาขาบางคล้า ,038541064,038542068,,
81,ฉะเชิงเทรา,ฉะเชิงเทรา สาขาพนมสารคาม,038551822,,,
82,ฉะเชิงเทรา,ฉะเชิงเทรา สาขาบางปะกง ,038539771-2,,,
83,ฉะเชิงเทรา,ฉะเชิงเทรา อำเภอบางน้ำเปรี้ยว,038581094,,,
84,ฉะเชิงเทรา,ฉะเชิงเทรา อำเภอแปลงยาว,038589006,,,
85,ฉะเชิงเทรา,ฉะเชิงเทรา อำเภอสนามชัยเขต,038597555,,,
86,ฉะเชิงเทรา,ฉะเชิงเทรา อำเภอราชสาส์น,038591021,,,
87,ฉะเชิงเทรา,ฉะเชิงเทรา อำเภอท่าตะเกียบ,038508245,,,
88,ฉะเชิงเทรา,ฉะเชิงเทรา อำเภอบ้านโพธิ์,038587369,,,
89,ชลบุรี ,ชลบุรี  สาขาพนัสนิคม,038474963-4,,,
90,ชลบุรี ,ชลบุรี  สาขาสัตหีบ,038437851,,,
91,ชลบุรี ,ชลบุรี  สาขาบ้านบึง,038443702,,,
92,ชลบุรี,ชลบุรี อำเภอพานทอง,038452744,,,
93,ชลบุรี,ชลบุรี อำเภอหนองใหญ่,038219641,,,
94,ชลบุรี,ชลบุรี อำเภอเกาะสีชัง,,,,
95,ชลบุรี,ชลบุรี อำเภอบ่อทอง,038211010,,,
96,ชัยนาท,ชัยนาท สาขาสรรคบุรี,056481493,,,
97,ชัยนาท,ชัยนาท สาขาหันคา,056422521-2,,,
98,ชัยนาท,ชัยนาท สาขาวัดสิงห์,056461415,,,
99,ชัยนาท,ชัยนาท อำเภอมโนรมย์,056491380,,,
100,ชัยนาท,ชัยนาท อำเภอสรรพยา,056499159,,,
101,ชัยนาท,ชัยนาท อำเภอหนองมะโมง,056466304,,,
102,ชัยภูมิ,ชัยภูมิ,044811358,044811677,,
103,ชัยภูมิ,ชัยภูมิ สาขาภูเขียว,044861643,,,
104,ชัยภูมิ,ชัยภูมิ สาขาจตุรัส,044851404,044851441,,
105,ชัยภูมิ,ชัยภูมิ สาขาแก้งคร้อ,044882910,,,
106,ชัยภูมิ,ชัยภูมิ สาขาคอนสวรรค์,044848644,,,
107,ชัยภูมิ,ชัยภูมิ สาขาเกษตรสบูรณ์,044847351,,,
108,ชัยภูมิ,ชัยภูมิ สาขาบ้านเขว้า,044839038,,,
109,ชัยภูมิ,ชัยภูมิ สาขาบำเหน็จณรงค์,044127091,,,
110,ชัยภูมิ,ชัยภูมิ อำเภอหนองบัวแดง,044872779,,,
111,ชัยภูมิ,ชัยภูมิ อำเภอบัวระเหว,044897005,,,
112,ชัยภูมิ,ชัยภูมิ อำเภอภักดีชุมพล,044828111,,,
113,ชัยภูมิ,ชัยภูมิ อำเภอบ้านแท่น,044886295,,,
114,ชัยภูมิ,ชัยภูมิ อำเภอคอนสาร,044876319,,,
115,ชัยภูมิ,ชัยภูมิ อำเภอเนินสง่า,044052969,,,
116,ชัยภูมิ,ชัยภูมิ อำเภอเทพสถิต,044855232,,,
117,ชุมพร ,ชุมพร,077534002,077534027,,
118,ชุมพร,ชุมพร สาขาหลังสวน,077541507,,,
119,ชุมพร,ชุมพร สาขาปะทิว,077591208,077591188,,
120,ชุมพร,ชุมพร สาขาสวี,077531211,,,
121,ชุมพร,ชุมพร สาขาท่าแซะ,077599244,077599880,,
122,ชุมพร,ชุมพร อำเภอพะโต๊ะ,077539088,,,
123,ชุมพร,ชุมพร อำเภอละแม,077559120,,,
124,ชุมพร,ชุมพร อำเภอทุ่งตะโก,077536045,,,
125,เชียงราย,เชียงราย สาขาเวียงป่าเป้า,053781233,,,
126,เชียงราย,เชียงราย สาขาแม่สาย,053732080,,,
127,เชียงราย,เชียงราย สาขาแม่จัน,053771706,,,
128,เชียงราย,เชียงราย สาขาเวียงชัย,053769100,,,
129,เชียงราย,เชียงราย สาขาเทิง,053795468,,,
130,เชียงราย,เชียงราย สาขาพาน,053721867,,,
131,เชียงราย,เชียงราย สาขาเชียงของ,053791167,,,
132,เชียงราย,เชียงราย สาขาเชียงแสน,053777109,,,
133,เชียงราย,เชียงราย สาขาเวียงป่าเป้า ส่วนแยกแม่สรวย,053786468,,,
134,เชียงราย,เชียงราย สาขาเทิง ส่วนแยกพญาเม็งราย,053799151,,,
135,เชียงราย,เชียงราย สาขาพาน ส่วนแยกป่าแดด,053761433,,,
136,เชียงราย,เชียงราย อำเภอแม่ลาว,053778004,,,
137,เชียงราย,เชียงราย อำเภอเวียงแก่น,053608356,,,
138,เชียงใหม่,เชียงใหม่ สาขาแม่ริม,053297829-31,,,
139,เชียงใหม่,เชียงใหม่ สาขาสันทราย,053352880,053352701,,
140,เชียงใหม่,เชียงใหม่ สาขาสันกำแพง,053331400,,,
141,เชียงใหม่,เชียงใหม่ สาขาหางดง,053426180,,,
142,เชียงใหม่,เชียงใหม่ สาขาจอมทอง,053341268,,,
143,เชียงใหม่,เชียงใหม่ สาขาดอยสะเก็ด,053495513,,,
144,เชียงใหม่,เชียงใหม่ สาขาสันป่าตอง,053311356,053311369,,
145,เชียงใหม่,เชียงใหม่ สาขาแม่แตง,053471314,053470314,,
146,เชียงใหม่,เชียงใหม่ สาขาฝาง,053451551,,,
147,เชียงใหม่,เชียงใหม่ สาขาเชียงดาว,053046996,053046997,,
148,เชียงใหม่,เชียงใหม่ สาขาสารภี,053321694,053321934,,
149,เชียงใหม่,เชียงใหม่ สาขาจอมทอง ส่วนแยกแม่แจ่ม,053485108,,,
150,เชียงใหม่,เชียงใหม่ สาขาแม่ริม ส่วนแยกสะเมิง,053487554,,,
151,เชียงใหม่,เชียงใหม่ อำเภอฮอด,053461140,,,
152,เชียงใหม่,เชียงใหม่ อำเภอดอยเต่า ,053469074,,,
153,เชียงใหม่,เชียงใหม่ อำเภออมก๋อย ,053467202,,,
154,เชียงใหม่,เชียงใหม่ อำเภอแม่วาง,053928057,,,
155,เชียงใหม่,เชียงใหม่ อำเภอแม่อาย,053459013,,,
156,เชียงใหม่,เชียงใหม่ อำเภอไชยปราการ,053870732,,,
157,เชียงใหม่,เชียงใหม่ อำเภอเวียงแหง,053477013,,,
158,ตรัง ,ตรัง,075501079,075501122,075501123,
159,ตรัง,ตรัง สาขาห้วยยอด,075271133,,,
160,ตรัง,ตรัง สาขากันตัง,075251189,,,
161,ตรัง,ตรัง สาขาย่านตาขาว,075281431,,,
162,ตรัง,ตรัง ส่วนแยกสิเกา,075291074,,,
163,ตรัง,ตรัง อำเภอวังวิเศษ,075296123,,,
164,ตรัง,ตรัง อำเภอนาโยง,075299250,,,
165,ตรัง,ตรัง อำเภอรัษฎา,075286097,,,
166,ตรัง,ตรัง อำเภอปะเหลียน,075289320,,,
167,ตรัง,ตรัง อำเภอหาดสำราญ,,,,
168,ตาก,ตาก,055511029,,,
169,ตาก,ตาก สาขาแม่สอด,055531389,,,
170,ตาก,ตาก สาขาสามเงา,055800593,,,
171,ตาก,ตาก อำเภอบ้านตาก,055548448,,,
172,ตาก,ตาก อำเภอแม่ระมาด,055581139,,,
173,ตาก,ตาก อำเภอท่าสองยาง,055589245,,,
174,ตาก,ตาก อำเภออุ้มผาง,055561378,,,
175,ตาก,ตาก อำเภอพบพระ,055569013,,,
176,ตราด,ตราด,039511147,039512102,039530493,
177,ตราด,ตราด ส่วนแยกเขาสมิง,039599397,,,
178,ตราด,ตราด ส่วนแยกแหลมงอบ,039597003,,,
179,ตราด,ตราด อำเภอคลองใหญ่,039581349,,,
180,ตราด,ตราด อำเภอบ่อไร่,039591636,,,
181,ตราด,ตราด อำเภอเกาะกูด,,,,
182,นครนายก,นครนายก สาขาองครักษ์,037395495,037395496,037322448,
183,นครนายก ,นครนายก  อำเภอปากพลี,037399910,,,
184,นครนายก ,นครนายก  อำเภอบ้านนา,037382007,,,
185,นครปฐม,นครปฐม สาขานครชัยศรี,034332128,,,
186,นครปฐม,นครปฐม สาขาสามพราน,034232847,,,
187,นครปฐม,นครปฐม สาขากำแพงแสน,034384596,034384597,,
188,นครปฐม,นครปฐม สาขาบางเลน,034234805-7,,,
189,นครปฐม ,นครปฐม  อำเภอดอนตูม,034381132,,,
190,นครปฐม ,นครปฐม  อำเภอพุทธมณฑล,024411625,,,
191,นครพนม,นครพนม,042520804-6,,,
192,นครพนม ,นครพนม  สาขานาแก,042571275,,,
193,นครพนม,นครพนม สาขาธาตุพนม,042541118,,,
194,นครพนม,นครพนม สาขาศรีสงคราม,042599050,,,
195,นครพนม,นครพนม สาขาท่าอุเทน,042581017,,,
196,นครพนม,นครพนม สาขาเรณูนคร,042579107,,,
197,นครพนม,นครพนม สาขาท่าอุเทน ส่วนแยกบ้านแพง,042591251,,,
198,นครพนม,นครพนม สาขาศรีสงคราม ส่วนแยกนาหว้า,042597124,,,
199,นครพนม ,นครพนม  อำเภอปลาปาก,042589118,,,
200,นครพนม ,นครพนม  อำเภอโพนสวรรค์,042595213,,,
201,นครพนม ,นครพนม  อำเภอนาทม,042519112,,,
202,นครพนม ,นครพนม  อำเภอวังยาง,042577072,,,
203,นครราชสีมา,นครราชสีมา สาขาคง ,044459198,,,
204,นครราชสีมา,นครราชสีมา สาขาสูงเนิน,044419476,044419209,,
205,นครราชสีมา,นครราชสีมา สาขาปักธงชัย ,044441044,,,
206,นครราชสีมา,นครราชสีมา สาขาประทาย,044479342,,,
207,นครราชสีมา,นครราชสีมา สาขาพิมาย,044471302,,,
208,นครราชสีมา,นครราชสีมา สาขาโนนสูง,044326170,,,
209,นครราชสีมา,นครราชสีมา สาขาโนนไทย,044381141,,,
210,นครราชสีมา,นครราชสีมา สาขาโชคชัย,044756757-9,,,
211,นครราชสีมา,นครราชสีมา สาขาบัวใหญ่,044461092,,,
212,นครราชสีมา,นครราชสีมา สาขาสีคิ้ว,044411952,044412663,,
213,นครราชสีมา,นครราชสีมา สาขาปากช่อง,044009505,,,
214,นครราชสีมา,นครราชสีมา สาขาจักราช,044399187,,,
215,นครราชสีมา,นครราชสีมา สาขาครบุรี,044448240,,,
216,นครราชสีมา,นครราชสีมา สาขาด่านขุนทด,044389441,,,
217,นครราชสีมา,นครราชสีมา สาขาชุมพวง,044477300,,,
218,นครราชสีมา,นครราชสีมา สาขาสะแกแสง,044385255,,,
219,นครราชสีมา,นครราชสีมา สาขาขามทะเลสอ,044397129,,,
220,นครราชสีมา,นครราชสีมา อำเภอโนนแดง,044475168,,,
221,นครราชสีมา,นครราชสีมา อำเภอหนองบุญมาก,044330180,,,
222,นครราชสีมา,นครราชสีมา อำเภอแก้งสนามนาง,044975403,,,
223,นครราชสีมา,นครราชสีมา อำเภอห้วยแถลง,044391184,,,
224,นครราชสีมา,นครราชสีมา อำเภอเสิงสาง,044447251,,,
225,นครศรีธรรมราช,นครศรีธรรมราช,075432011-2,,,
226,นครศรีธรรมราช,นครศรีธรรมราช สาขาทุ่งสง,075770015,,,
227,นครศรีธรรมราช,นครศรีธรรมราช สาขาเชียรใหญ่,075362659,,,
228,นครศรีธรรมราช,นครศรีธรรมราช สาขาท่าศาลา,075521192,,,
229,นครศรีธรรมราช,นครศรีธรรมราช สาขาสิชล,075535954,,,
230,นครศรีธรรมราช,นครศรีธรรมราช สาขาปากพนัง,075466072,,,
231,นครศรีธรรมราช,นครศรีธรรมราช สาขาหัวไทร,075389434,,,
232,นครศรีธรรมราช,นครศรีธรรมราช สาขาฉวาง,075445714,,,
233,นครศรีธรรมราช,นครศรีธรรมราช สาขาชะอวด,075381422,,,
234,นครศรีธรรมราช,นครศรีธรรมราช สาขาลานสกา,075391024,,,
235,นครศรีธรรมราช,นครศรีธรรมราช สาขาร่อนพิบูลย์,075441146,,,
236,นครศรีธรรมราช,นครศรีธรรมราช สาขาลานสกา ส่วนแยกพรหมคีรี,075338384,,,
237,นครศรีธรรมราช,นครศรีธรรมราช สาขาทุ่งใหญ่,075489147,,,
238,นครศรีธรรมราช,นครศรีธรรมราช อำเภอนาบอน,075491344,,,
239,นครศรีธรรมราช,นครศรีธรรมราช อำเภอบางขัน,075371082,,,
240,นครศรีธรรมราช,นครศรีธรรมราช อำเภอจุฬาภรณ์,075308603,,,
241,นครศรีธรรมราช,นครศรีธรรมราช อำเภอขนอม,075529471,,,
242,นครศรีธรรมราช,นครศรีธรรมราช อำเภอพิปูน,075499025,,,
243,นครศรีธรรมราช,นครศรีธรรมราช อำเภอถ้ำพรรณรา,075306249,,,
244,นครศรีธรรมราช,นครศรีธรรมราช อำเภอนบพิตำ,075307145,,,
245,นครสวรรค์ ,นครสวรรค์,056256154,056256501,056255791,
246,นครสวรรค์ ,นครสวรรค์  สาขาตาคลี,056217605-6.,,,
247,นครสวรรค์ ,นครสวรรค์  อำเภอชุมแสง ,056282291,,,
248,นครสวรรค์ ,นครสวรรค์  สาขาพยุหะคีรี,056341742,,,
249,นครสวรรค์ ,นครสวรรค์  สาขาท่าตะโก,056249453,,,
250,นครสวรรค์,นครสวรรค์ สาขาลาดยาว,056271256,,,
